ParticipantNo,D_t,W_t,R_t,Repetition,Trial,PressedTime,Hit
8,0.5,0.2,0.1,16,125,0.4179674,1
8,0.6,0.1,0.1,5,126,0.5288079,1
8,0.4,0.1,0.1,2,127,0.4591976,0
8,0.6,0.2,0.1,4,128,0.5706078,1
8,0.5,0.1,0.1,1,129,0.4592176,1
8,0.6,0.1,0.1,8,130,0.5147351,1
8,0.4,0.1,0.1,0,131,0.4319719,0
8,0.6,0.1,0.1,7,132,0.375451,0
8,0.4,0.2,0.1,14,133,0.4321589,1
8,0.4,0.2,0.1,1,134,0.4597046,1
8,0.6,0.2,0.1,15,135,0.5431926,1
8,0.6,0.1,0.1,3,136,0.5985448,1
8,0.5,0.2,0.1,18,137,0.4314513,1
8,0.6,0.2,0.1,12,138,0.4733996,0
8,0.6,0.1,0.1,4,139,0.515072,1
8,0.6,0.1,0.1,6,140,0.6547193,0
8,0.6,0.2,0.1,14,141,0.653961,1
8,0.5,0.2,0.1,5,142,0.5149152,1
8,0.4,0.2,0.1,3,143,0.3762664,1
8,0.4,0.2,0.1,12,144,0.459208,1
8,0.5,0.2,0.1,12,145,0.4592938,1
8,0.5,0.2,0.1,19,146,0.515177,1
8,0.6,0.2,0.1,3,147,0.5850564,1
8,0.4,0.2,0.1,13,148,0.5151995,0
8,0.5,0.2,0.1,13,149,0.4729767,1
8,0.5,0.1,0.1,12,150,0.4873986,1
8,0.5,0.2,0.1,10,151,0.4178626,1
8,0.4,0.1,0.1,4,152,0.3896008,1
8,0.6,0.1,0.1,15,153,0.5288703,1
8,0.5,0.1,0.1,5,154,0.5291374,0
8,0.4,0.2,0.1,11,155,0.3617618,1
8,0.5,0.1,0.1,2,156,0.4176492,1
8,0.6,0.2,0.1,2,157,0.4177731,0
8,0.6,0.2,0.1,5,158,0.6270416,1
8,0.5,0.1,0.1,17,159,0.4454275,1
8,0.4,0.1,0.1,18,160,0.4038136,0
8,0.6,0.2,0.1,9,161,0.3757316,0
8,0.4,0.2,0.1,4,162,0.4453865,1
8,0.6,0.2,0.1,8,163,0.640406,1
8,0.5,0.2,0.1,8,164,0.4316077,1
8,0.6,0.1,0.1,10,165,0.6543098,0
8,0.4,0.2,0.1,18,166,0.4176839,1
8,0.6,0.1,0.1,9,167,0.5849942,1
8,0.5,0.2,0.1,17,168,0.5431883,1
8,0.4,0.1,0.1,15,169,0.4460553,0
8,0.6,0.2,0.1,10,170,0.4875264,0
8,0.5,0.1,0.1,18,171,0.4591722,1
8,0.5,0.1,0.1,11,172,0.514775,0
8,0.6,0.1,0.1,2,173,0.4732346,0
8,0.4,0.1,0.1,10,174,0.4042793,0
8,0.6,0.1,0.1,11,175,0.5429599,1
8,0.4,0.1,0.1,3,176,0.4033788,0
8,0.4,0.1,0.1,11,177,0.3898097,1
8,0.5,0.1,0.1,15,178,0.4591897,1
8,0.4,0.2,0.1,19,179,0.4037426,1
8,0.5,0.2,0.1,2,180,0.4732252,1
8,0.4,0.1,0.1,19,181,0.3894349,1
8,0.6,0.2,0.1,13,182,0.5568197,1
8,0.5,0.2,0.1,4,183,0.4453836,1
8,0.5,0.2,0.1,0,184,0.5006983,1
8,0.4,0.1,0.1,13,185,0.3757125,1
8,0.5,0.1,0.1,6,186,0.4593462,1
8,0.4,0.1,0.1,7,187,0.3901079,1
8,0.5,0.2,0.1,11,188,0.5291328,1
8,0.6,0.1,0.1,0,189,0.5982394,1
8,0.6,0.1,0.1,13,190,0.5430776,1
8,0.6,0.1,0.1,17,191,0.6126747,0
8,0.5,0.1,0.1,0,192,0.4176202,1
8,0.6,0.1,0.1,14,193,0.5282723,1
8,0.5,0.2,0.1,9,194,0.4734021,1
8,0.4,0.2,0.1,7,195,0.4176109,1
8,0.4,0.1,0.1,8,196,0.4874788,0
8,0.6,0.2,0.1,1,197,0.5292372,1
8,0.5,0.1,0.1,8,198,0.3619606,0
8,0.6,0.2,0.1,17,199,0.5292051,1
8,0.6,0.2,0.1,19,200,0.5571109,1
8,0.6,0.2,0.1,0,201,0.5848935,1
8,0.5,0.2,0.1,6,202,0.5430956,1
8,0.4,0.2,0.1,0,203,0.4458403,1
8,0.5,0.1,0.1,10,204,0.4595246,1
8,0.5,0.1,0.1,13,205,0.4592468,1
8,0.4,0.2,0.1,16,206,0.4317299,1
8,0.5,0.2,0.1,14,207,0.4597357,1
8,0.4,0.2,0.1,15,208,0.4035128,1
8,0.5,0.2,0.1,1,209,0.4877675,1
8,0.4,0.1,0.1,12,210,0.3897689,1
8,0.4,0.2,0.1,10,211,0.3757361,1
8,0.5,0.1,0.1,4,212,0.459384,1
8,0.6,0.1,0.1,12,213,0.501238,1
8,0.5,0.1,0.1,16,214,0.6264761,0
8,0.4,0.2,0.1,17,215,0.4174788,1
8,0.4,0.1,0.1,9,216,0.3343232,1
8,0.5,0.2,0.1,7,217,0.5288878,1
8,0.4,0.1,0.1,6,218,0.4318549,0
8,0.6,0.1,0.1,18,219,0.5154089,1
8,0.6,0.2,0.1,18,220,0.5566857,1
8,0.4,0.1,0.1,16,221,0.4318418,0
8,0.5,0.1,0.1,7,222,0.5012634,0
8,0.4,0.1,0.1,14,223,0.4038958,0
8,0.6,0.2,0.1,11,224,0.5014356,1
8,0.4,0.1,0.1,5,225,0.4181148,0
8,0.6,0.2,0.1,6,226,0.5430458,1
8,0.5,0.1,0.1,3,227,0.4313733,1
8,0.4,0.2,0.1,6,228,0.4598588,1
8,0.5,0.2,0.1,3,229,0.5569798,1
8,0.5,0.1,0.1,14,230,0.5149053,0
8,0.4,0.2,0.1,2,231,0.4872762,1
8,0.5,0.1,0.1,19,232,0.3901563,0
8,0.5,0.1,0.1,9,233,0.417426,1
8,0.5,0.2,0.1,15,234,0.501679,1
8,0.6,0.1,0.1,16,235,0.5848356,1
8,0.6,0.1,0.1,1,236,0.52903,1
8,0.4,0.2,0.1,8,237,0.4451188,1
8,0.6,0.2,0.1,7,238,0.5706296,1
8,0.4,0.1,0.1,1,239,0.4594047,0
8,0.4,0.2,0.1,5,240,0.3757109,1
8,0.6,0.1,0.15,8,241,0.4459191,0
8,0.4,0.2,0.15,16,242,0.4459362,1
8,0.6,0.1,0.15,3,243,0.4872275,1
8,0.6,0.2,0.15,0,244,0.5151564,1
8,0.5,0.2,0.15,18,245,0.4312544,1
8,0.4,0.2,0.15,18,246,0.3757857,1
8,0.5,0.1,0.15,11,247,0.473123,0
8,0.4,0.1,0.15,16,248,0.3897322,0
8,0.4,0.1,0.15,1,249,0.3481744,1
8,0.6,0.1,0.15,13,250,0.3616854,0
8,0.5,0.1,0.15,5,251,0.3619363,1
8,0.5,0.1,0.15,8,252,0.5010828,0
8,0.5,0.1,0.15,1,253,0.3758952,1
8,0.6,0.1,0.15,0,254,0.4734531,1
8,0.4,0.2,0.15,9,255,0.3761174,1
8,0.6,0.2,0.15,4,256,0.5149234,1
8,0.4,0.2,0.15,13,257,0.4315949,1
8,0.6,0.1,0.15,16,258,0.5017818,1
8,0.5,0.1,0.15,9,259,0.3617212,1
8,0.4,0.2,0.15,7,260,0.4177347,1
8,0.5,0.2,0.15,17,261,0.3484168,0
8,0.4,0.1,0.15,12,262,0.361994,0
8,0.5,0.1,0.15,6,263,0.3615757,1
8,0.5,0.1,0.15,3,264,0.375817,1
8,0.5,0.2,0.15,2,265,0.4461121,1
8,0.5,0.2,0.15,10,266,0.459421,1
8,0.6,0.2,0.15,18,267,0.3894103,0
8,0.4,0.1,0.15,4,268,0.4039638,0
8,0.5,0.2,0.15,4,269,0.4037967,1
8,0.6,0.2,0.15,19,270,0.5848683,1
8,0.6,0.1,0.15,1,271,0.3480526,0
8,0.6,0.1,0.15,18,272,0.5566494,0
8,0.4,0.1,0.15,0,273,0.4033338,0
8,0.5,0.1,0.15,17,274,0.4450121,1
8,0.5,0.1,0.15,12,275,0.4594322,0
8,0.5,0.1,0.15,15,276,0.333706,0
8,0.6,0.2,0.15,8,277,0.5990059,1
8,0.4,0.1,0.15,13,278,0.4457196,0
8,0.4,0.2,0.15,2,279,0.3759507,1
8,0.4,0.1,0.15,18,280,0.4736832,0
8,0.4,0.1,0.15,15,281,0.4035498,0
8,0.5,0.1,0.15,0,282,0.4455979,1
8,0.4,0.2,0.15,11,283,0.4173056,1
8,0.5,0.1,0.15,7,284,0.4041402,1
8,0.4,0.2,0.15,15,285,0.4730841,0
8,0.4,0.1,0.15,9,286,0.3619996,0
8,0.5,0.2,0.15,12,287,0.3902102,1
8,0.5,0.2,0.15,9,288,0.4873069,1
8,0.4,0.2,0.15,10,289,0.3621623,1
8,0.4,0.1,0.15,14,290,0.4452555,0
8,0.6,0.1,0.15,5,291,0.4313979,0
8,0.6,0.1,0.15,2,292,0.389546,0
8,0.6,0.2,0.15,13,293,0.6132531,1
8,0.6,0.1,0.15,7,294,0.5012695,1
8,0.5,0.1,0.15,2,295,0.4876352,0
8,0.5,0.2,0.15,3,296,0.4177724,1
8,0.6,0.2,0.15,14,297,0.5150804,1
8,0.6,0.2,0.15,17,298,0.6544166,0
8,0.4,0.2,0.15,0,299,0.5846086,0
8,0.6,0.2,0.15,7,300,0.5292679,1
8,0.4,0.2,0.15,5,301,0.4177339,1
8,0.4,0.1,0.15,7,302,0.4032036,0
8,0.6,0.1,0.15,9,303,0.3061617,0
8,0.5,0.2,0.15,0,304,0.4452592,1
8,0.6,0.2,0.15,3,305,0.556326,1
8,0.5,0.2,0.15,13,306,0.5149053,1
8,0.5,0.1,0.15,13,307,0.4034443,1
8,0.6,0.2,0.15,11,308,0.5433125,1
8,0.4,0.2,0.15,19,309,0.7239753,0
8,0.6,0.1,0.15,11,310,0.4457817,0
8,0.6,0.2,0.15,15,311,0.5987445,1
8,0.4,0.2,0.15,6,312,0.4038101,1
8,0.5,0.2,0.15,19,313,0.501604,1
8,0.6,0.1,0.15,6,314,0.4593175,1
8,0.5,0.1,0.15,14,315,0.3762308,1
8,0.6,0.1,0.15,19,316,0.5848162,0
8,0.4,0.1,0.15,3,317,0.3896711,0
8,0.4,0.1,0.15,6,318,0.4033231,0
8,0.6,0.2,0.15,9,319,0.3900571,0
8,0.5,0.1,0.15,4,320,0.4732846,0
8,0.5,0.1,0.15,16,321,0.3619469,1
8,0.5,0.2,0.15,1,322,0.4872977,1
8,0.4,0.2,0.15,4,323,0.4033788,1
8,0.6,0.2,0.15,12,324,0.4313811,0
8,0.5,0.1,0.15,10,325,0.4034857,1
8,0.6,0.2,0.15,6,326,0.5847471,1
8,0.5,0.2,0.15,7,327,0.4591931,1
8,0.5,0.2,0.15,11,328,0.4180151,1
8,0.4,0.2,0.15,17,329,0.3755309,1
8,0.5,0.2,0.15,14,330,0.4594018,1
8,0.6,0.2,0.15,2,331,0.4871885,1
8,0.5,0.2,0.15,5,332,0.4450457,1
8,0.5,0.2,0.15,8,333,0.4453727,1
8,0.4,0.1,0.15,17,334,0.4178984,0
8,0.4,0.2,0.15,14,335,0.3616651,1
8,0.4,0.1,0.15,11,336,0.3616332,0
8,0.4,0.1,0.15,2,337,0.4035828,0
8,0.5,0.2,0.15,15,338,0.3337414,0
8,0.6,0.1,0.15,17,339,0.5844914,0
8,0.4,0.1,0.15,5,340,0.4177213,0
8,0.5,0.2,0.15,16,341,0.4879517,1
8,0.5,0.2,0.15,6,342,0.4733725,1
8,0.5,0.1,0.15,18,343,0.4037868,1
8,0.6,0.1,0.15,15,344,0.5286689,1
8,0.5,0.1,0.15,19,345,0.51488,0
8,0.6,0.2,0.15,16,346,0.4033129,0
8,0.6,0.1,0.15,14,347,0.570599,0
8,0.6,0.2,0.15,1,348,0.5430202,1
8,0.6,0.2,0.15,10,349,0.459653,1
8,0.4,0.2,0.15,1,350,0.4317864,1
8,0.4,0.2,0.15,12,351,0.4873066,0
8,0.6,0.1,0.15,12,352,0.5708376,0
8,0.4,0.2,0.15,3,353,0.4174773,1
8,0.4,0.1,0.15,8,354,0.4593946,0
8,0.4,0.1,0.15,10,355,0.3060552,1
8,0.6,0.1,0.15,10,356,0.4181204,0
8,0.4,0.2,0.15,8,357,0.403961,1
8,0.6,0.2,0.15,5,358,0.5292306,1
8,0.6,0.1,0.15,4,359,0.4595575,1
8,0.4,0.1,0.15,19,360,0.4176227,0
8,0.4,0.2,0.2,16,361,0.2370927,1
8,0.5,0.1,0.2,3,362,0.3620416,1
8,0.6,0.2,0.2,16,363,0.4313364,1
8,0.4,0.1,0.2,11,364,0.389803,0
8,0.4,0.1,0.2,1,365,0.278626,1
8,0.4,0.1,0.2,12,366,0.4318254,0
8,0.6,0.1,0.2,18,367,0.3342078,0
8,0.5,0.2,0.2,19,368,0.3760464,1
8,0.6,0.1,0.2,19,369,0.403805,1
8,0.5,0.2,0.2,14,370,0.4451653,1
8,0.5,0.2,0.2,5,371,0.4179421,1
8,0.6,0.2,0.2,19,372,0.5153944,1
8,0.6,0.2,0.2,13,373,0.4873768,1
8,0.6,0.2,0.2,11,374,0.4456598,1
8,0.6,0.1,0.2,2,375,0.5020964,0
8,0.4,0.2,0.2,7,376,0.3764907,1
8,0.5,0.2,0.2,6,377,0.37629,1
8,0.4,0.1,0.2,5,378,0.361921,0
8,0.4,0.1,0.2,13,379,0.3619688,0
8,0.4,0.2,0.2,9,380,0.3066625,1
8,0.5,0.1,0.2,18,381,0.3755999,1
8,0.6,0.2,0.2,18,382,0.4178231,1
8,0.4,0.2,0.2,5,383,0.3760217,1
8,0.6,0.2,0.2,2,384,0.348296,0
8,0.4,0.1,0.2,6,385,0.5015878,0
8,0.5,0.1,0.2,19,386,0.3762811,1
8,0.6,0.2,0.2,4,387,0.3757649,0
8,0.4,0.1,0.2,3,388,0.3897019,0
8,0.6,0.1,0.2,0,389,0.4873029,1
8,0.6,0.2,0.2,12,390,0.3754894,0
8,0.4,0.2,0.2,14,391,0.3760663,1
8,0.4,0.1,0.2,9,392,0.4597121,0
8,0.5,0.1,0.2,12,393,0.3204106,1
8,0.6,0.1,0.2,9,394,0.528734,0
8,0.5,0.2,0.2,7,395,0.3482904,1
8,0.6,0.2,0.2,14,396,0.3755744,0
8,0.6,0.1,0.2,4,397,0.4037284,1
8,0.6,0.2,0.2,17,398,0.4733861,1
8,0.5,0.1,0.2,10,399,0.5011907,0
8,0.5,0.1,0.2,7,400,0.3204351,1
8,0.4,0.2,0.2,2,401,0.3898605,1
8,0.6,0.1,0.2,15,402,0.3202717,0
8,0.5,0.1,0.2,13,403,0.4459003,0
8,0.4,0.1,0.2,10,404,0.4040918,0
8,0.5,0.2,0.2,13,405,0.3900805,1
8,0.6,0.1,0.2,5,406,0.4311245,1
8,0.6,0.2,0.2,8,407,0.3899078,0
8,0.4,0.2,0.2,6,408,0.4037431,0
8,0.6,0.1,0.2,3,409,0.4731271,1
8,0.5,0.2,0.2,11,410,0.557075,0
8,0.6,0.1,0.2,7,411,0.3757804,0
8,0.6,0.1,0.2,11,412,0.4171658,1
8,0.4,0.2,0.2,10,413,0.4595532,0
8,0.5,0.2,0.2,3,414,0.4456798,1
8,0.5,0.2,0.2,18,415,0.6400127,0
8,0.4,0.2,0.2,18,416,0.3899572,1
8,0.4,0.1,0.2,8,417,0.5288574,0
8,0.5,0.1,0.2,17,418,0.3339939,1
8,0.4,0.2,0.2,3,419,0.5429508,0
8,0.5,0.2,0.2,16,420,0.3900642,1
8,0.6,0.2,0.2,5,421,0.5011972,1
8,0.6,0.1,0.2,16,422,1.489614,0
8,0.6,0.1,0.2,1,423,0.3759733,0
8,0.6,0.1,0.2,12,424,0.4594981,1
8,0.5,0.2,0.2,15,425,0.501233,0
8,0.4,0.1,0.2,7,426,0.4039903,0
8,0.4,0.1,0.2,16,427,0.362223,0
8,0.5,0.2,0.2,17,428,0.2784572,0
8,0.5,0.2,0.2,1,429,0.3759204,1
8,0.4,0.1,0.2,18,430,0.3899491,0
8,0.6,0.1,0.2,13,431,0.3343824,0
8,0.4,0.1,0.2,19,432,0.3478667,0
8,0.4,0.1,0.2,4,433,0.4038568,0
8,0.6,0.1,0.2,8,434,0.3204944,0
8,0.5,0.2,0.2,0,435,0.3616816,1
8,0.5,0.1,0.2,6,436,0.3758531,1
8,0.6,0.1,0.2,6,437,0.375839,0
8,0.4,0.2,0.2,0,438,0.3618707,1
8,0.5,0.2,0.2,10,439,0.3339216,1
8,0.5,0.1,0.2,11,440,0.4595008,0
8,0.5,0.1,0.2,14,441,0.4175601,0
8,0.6,0.2,0.2,3,442,0.3202347,0
8,0.5,0.2,0.2,2,443,0.3905043,1
8,0.5,0.2,0.2,4,444,0.3759015,1
8,0.6,0.1,0.2,14,445,0.4315903,1
8,0.4,0.2,0.2,12,446,0.4039678,0
8,0.6,0.2,0.2,0,447,0.3061998,0
8,0.4,0.1,0.2,14,448,0.3893764,0
8,0.6,0.1,0.2,17,449,0.4037358,1
8,0.5,0.1,0.2,2,450,0.3617633,1
8,0.4,0.2,0.2,11,451,0.4176189,0
8,0.5,0.1,0.2,0,452,0.6681081,0
8,0.5,0.1,0.2,5,453,0.3621334,1
8,0.5,0.1,0.2,1,454,0.3061488,1
8,0.6,0.1,0.2,10,455,0.5706277,0
8,0.4,0.2,0.2,13,456,0.5849515,0
8,0.4,0.2,0.2,19,457,0.4035878,0
8,0.4,0.2,0.2,1,458,0.3343359,1
8,0.5,0.1,0.2,8,459,0.3342035,1
8,0.4,0.2,0.2,17,460,0.3485473,1
8,0.4,0.2,0.2,15,461,0.348053,1
8,0.5,0.2,0.2,8,462,0.3895889,1
8,0.5,0.1,0.2,4,463,2.478192,0
8,0.5,0.2,0.2,12,464,0.4175844,1
8,0.6,0.2,0.2,6,465,0.3759895,0
8,0.5,0.2,0.2,9,466,0.3899371,1
8,0.4,0.1,0.2,15,467,0.3479743,0
8,0.6,0.2,0.2,7,468,0.3480802,0
8,0.4,0.1,0.2,0,469,0.4176123,0
8,0.6,0.2,0.2,9,470,0.5431927,1
8,0.4,0.1,0.2,17,471,0.4041157,0
8,0.5,0.1,0.2,15,472,0.4453572,0
8,0.5,0.1,0.2,9,473,0.3762089,1
8,0.6,0.2,0.2,1,474,0.4872215,1
8,0.4,0.1,0.2,2,475,0.3482695,0
8,0.4,0.2,0.2,8,476,0.3619055,1
8,0.6,0.2,0.2,15,477,0.3620765,0
8,0.5,0.1,0.2,16,478,0.3897929,1
8,0.6,0.2,0.2,10,479,0.4872842,1
8,0.4,0.2,0.2,4,480,0.4733296,0
9,0.4,0.2,0.1,16,1,0.4593402,1
9,0.4,0.2,0.1,19,2,0.3900153,1
9,0.4,0.2,0.1,4,3,0.3899179,1
9,0.5,0.1,0.1,10,4,0.4318315,1
9,0.4,0.1,0.1,18,5,0.4314016,0
9,0.5,0.2,0.1,6,6,0.4178411,1
9,0.4,0.1,0.1,1,7,0.4456889,0
9,0.6,0.1,0.1,11,8,0.376213,0
9,0.4,0.1,0.1,16,9,0.3341696,1
9,0.5,0.2,0.1,13,10,0.4313586,1
9,0.6,0.1,0.1,19,11,0.4594073,0
9,0.4,0.2,0.1,10,12,0.4599675,1
9,0.5,0.1,0.1,3,13,0.4594627,1
9,0.6,0.2,0.1,9,14,0.5287673,1
9,0.4,0.2,0.1,12,15,0.4173979,1
9,0.4,0.1,0.1,8,16,0.4456516,0
9,0.5,0.2,0.1,9,17,0.3484269,0
9,0.5,0.1,0.1,6,18,0.4457854,1
9,0.6,0.1,0.1,6,19,0.5985827,1
9,0.6,0.1,0.1,13,20,0.5289718,1
9,0.5,0.1,0.1,1,21,0.4450963,1
9,0.5,0.2,0.1,14,22,0.4732679,1
9,0.5,0.2,0.1,11,23,0.4874659,1
9,0.4,0.1,0.1,0,24,0.3759766,1
9,0.4,0.1,0.1,15,25,0.417536,0
9,0.5,0.1,0.1,2,26,0.3481809,0
9,0.6,0.1,0.1,9,27,0.4594537,0
9,0.5,0.2,0.1,15,28,0.4875179,1
9,0.5,0.1,0.1,16,29,0.5425256,0
9,0.6,0.1,0.1,14,30,0.4874185,0
9,0.6,0.2,0.1,14,31,0.5152107,1
9,0.6,0.2,0.1,17,32,0.6820767,1
9,0.4,0.2,0.1,5,33,0.4315694,1
9,0.6,0.2,0.1,5,34,0.4589188,0
9,0.6,0.2,0.1,2,35,0.7381541,0
9,0.6,0.1,0.1,15,36,0.5567488,1
9,0.4,0.1,0.1,4,37,0.4318275,0
9,0.4,0.1,0.1,10,38,0.4175001,0
9,0.6,0.1,0.1,16,39,0.4734083,0
9,0.4,0.2,0.1,11,40,0.4592018,1
9,0.6,0.1,0.1,8,41,0.514859,1
9,0.6,0.2,0.1,4,42,0.6540482,1
9,0.6,0.2,0.1,16,43,0.5012616,1
9,0.4,0.1,0.1,2,44,0.4450302,0
9,0.5,0.2,0.1,1,45,0.5297648,1
9,0.6,0.1,0.1,3,46,0.4453235,0
9,0.4,0.2,0.1,13,47,0.4589138,1
9,0.6,0.2,0.1,12,48,0.5567428,1
9,0.4,0.2,0.1,7,49,0.4453703,1
9,0.6,0.2,0.1,1,50,0.5013615,1
9,0.4,0.1,0.1,9,51,0.4869263,0
9,0.6,0.2,0.1,7,52,0.5430773,1
9,0.5,0.1,0.1,7,53,0.4454032,1
9,0.4,0.2,0.1,17,54,0.4736832,1
9,0.4,0.1,0.1,12,55,0.4452918,0
9,0.5,0.2,0.1,19,56,0.4312412,1
9,0.4,0.2,0.1,9,57,0.4180404,1
9,0.4,0.2,0.1,8,58,0.4873473,1
9,0.6,0.1,0.1,7,59,0.5151419,1
9,0.5,0.2,0.1,12,60,0.585005,1
9,0.6,0.2,0.1,0,61,0.55712,1
9,0.5,0.1,0.1,18,62,0.4594426,1
9,0.6,0.2,0.1,13,63,0.5012425,1
9,0.6,0.2,0.1,6,64,0.5288376,1
9,0.6,0.1,0.1,17,65,0.6123478,0
9,0.6,0.2,0.1,10,66,0.5568953,1
9,0.4,0.1,0.1,6,67,0.4456867,0
9,0.6,0.2,0.1,15,68,0.4597218,0
9,0.4,0.1,0.1,14,69,0.4455711,0
9,0.4,0.2,0.1,15,70,0.3338964,1
9,0.6,0.2,0.1,19,71,0.5848188,1
9,0.5,0.2,0.1,10,72,0.4597234,1
9,0.6,0.1,0.1,2,73,0.4037116,0
9,0.6,0.2,0.1,8,74,0.6681994,1
9,0.4,0.1,0.1,19,75,0.459068,0
9,0.4,0.1,0.1,3,76,0.4316677,0
9,0.5,0.1,0.1,14,77,0.3897872,0
9,0.4,0.1,0.1,13,78,0.4449201,0
9,0.5,0.1,0.1,0,79,0.2922078,0
9,0.5,0.1,0.1,4,80,0.5007891,0
9,0.5,0.2,0.1,17,81,0.4733772,1
9,0.5,0.1,0.1,17,82,0.4731607,1
9,0.4,0.1,0.1,5,83,0.3899647,1
9,0.5,0.2,0.1,3,84,0.2922493,0
9,0.5,0.1,0.1,11,85,0.4322732,1
9,0.5,0.1,0.1,19,86,0.5011702,0
9,0.4,0.2,0.1,6,87,0.3480638,1
9,0.5,0.2,0.1,16,88,0.4032667,1
9,0.6,0.2,0.1,18,89,0.5708078,1
9,0.5,0.1,0.1,9,90,0.431491,1
9,0.6,0.1,0.1,0,91,0.6262909,0
9,0.4,0.1,0.1,7,92,0.4172512,0
9,0.4,0.2,0.1,3,93,0.3200126,1
9,0.4,0.2,0.1,14,94,0.3340595,1
9,0.5,0.1,0.1,15,95,0.4592053,1
9,0.6,0.1,0.1,10,96,0.4454902,0
9,0.6,0.2,0.1,11,97,0.5707051,1
9,0.6,0.1,0.1,18,98,0.5011556,1
9,0.4,0.2,0.1,2,99,0.473197,1
9,0.5,0.2,0.1,18,100,0.4456648,1
9,0.6,0.1,0.1,1,101,0.6128237,0
9,0.5,0.2,0.1,7,102,0.4173191,1
9,0.5,0.1,0.1,12,103,0.4873029,1
9,0.5,0.2,0.1,4,104,0.4595836,1
9,0.4,0.1,0.1,17,105,0.3900862,1
9,0.6,0.1,0.1,4,106,0.5012853,1
9,0.4,0.1,0.1,11,107,0.40393,0
9,0.4,0.2,0.1,1,108,0.4454704,1
9,0.5,0.2,0.1,0,109,0.4316589,1
9,0.6,0.1,0.1,5,110,0.626292,0
9,0.4,0.2,0.1,18,111,0.3899221,1
9,0.5,0.1,0.1,5,112,0.3341585,0
9,0.5,0.2,0.1,5,113,0.4872524,1
9,0.4,0.2,0.1,0,114,0.44554,1
9,0.5,0.1,0.1,13,115,0.3343476,0
9,0.5,0.2,0.1,2,116,0.5014097,1
9,0.6,0.2,0.1,3,117,0.5429963,1
9,0.6,0.1,0.1,12,118,0.5290588,1
9,0.5,0.1,0.1,8,119,0.473416,1
9,0.5,0.2,0.1,8,120,0.4872151,1
9,0.5,0.1,0.05,18,121,0.3896397,0
9,0.6,0.1,0.05,2,122,0.723827,0
9,0.6,0.1,0.05,10,123,0.4875899,0
9,0.4,0.1,0.05,13,124,0.4871263,0
9,0.6,0.1,0.05,18,125,0.5430009,0
9,0.6,0.1,0.05,16,126,0.654191,0
9,0.6,0.1,0.05,15,127,0.4734806,0
9,0.5,0.2,0.05,15,128,0.5430459,1
9,0.4,0.2,0.05,16,129,0.4730098,1
9,0.4,0.2,0.05,17,130,0.4590717,1
9,0.6,0.1,0.05,4,131,0.5708333,1
9,0.5,0.1,0.05,6,132,0.50147,1
9,0.4,0.2,0.05,11,133,0.4316716,1
9,0.4,0.2,0.05,10,134,0.4732365,1
9,0.6,0.1,0.05,8,135,0.6264731,1
9,0.5,0.1,0.05,10,136,0.487274,1
9,0.5,0.1,0.05,15,137,0.48731,1
9,0.4,0.1,0.05,15,138,0.4459777,1
9,0.4,0.1,0.05,18,139,0.3622317,1
9,0.6,0.1,0.05,3,140,0.6261575,1
9,0.6,0.2,0.05,2,141,0.6407766,1
9,0.5,0.2,0.05,3,142,0.4876091,1
9,0.4,0.2,0.05,14,143,0.4875537,1
9,0.6,0.2,0.05,1,144,0.6123157,1
9,0.5,0.2,0.05,14,145,0.5014293,1
9,0.5,0.2,0.05,0,146,0.4874088,1
9,0.6,0.2,0.05,7,147,0.6404684,1
9,0.6,0.2,0.05,14,148,0.6125004,1
9,0.6,0.2,0.05,18,149,0.5844688,1
9,0.4,0.1,0.05,0,150,0.4873223,0
9,0.6,0.1,0.05,11,151,0.5435793,0
9,0.4,0.2,0.05,3,152,0.4594342,1
9,0.6,0.1,0.05,5,153,0.5150856,0
9,0.5,0.1,0.05,16,154,0.5291469,1
9,0.6,0.2,0.05,6,155,0.6402845,1
9,0.6,0.2,0.05,13,156,0.6540728,1
9,0.4,0.2,0.05,5,157,0.4594001,1
9,0.6,0.2,0.05,4,158,0.6265754,1
9,0.5,0.2,0.05,16,159,0.5292603,1
9,0.4,0.1,0.05,7,160,0.445726,1
9,0.4,0.1,0.05,14,161,0.403695,1
9,0.4,0.2,0.05,9,162,0.4035388,1
9,0.6,0.1,0.05,13,163,0.6267526,1
9,0.4,0.2,0.05,6,164,0.4594461,1
9,0.6,0.1,0.05,17,165,0.5568298,1
9,0.5,0.1,0.05,5,166,0.4874359,1
9,0.5,0.2,0.05,9,167,0.5011784,1
9,0.4,0.1,0.05,3,168,0.4592517,0
9,0.6,0.2,0.05,11,169,0.584743,1
9,0.4,0.2,0.05,2,170,0.4732503,1
9,0.6,0.2,0.05,16,171,0.5707569,1
9,0.6,0.2,0.05,15,172,0.5712225,1
9,0.6,0.2,0.05,5,173,0.6821141,1
9,0.4,0.2,0.05,12,174,0.4870952,1
9,0.4,0.2,0.05,15,175,0.4454884,1
9,0.5,0.1,0.05,3,176,0.5429654,1
9,0.5,0.2,0.05,17,177,0.4178146,0
9,0.5,0.2,0.05,13,178,0.5424983,1
9,0.4,0.2,0.05,4,179,0.3900334,1
9,0.5,0.1,0.05,19,180,0.4873712,1
9,0.4,0.1,0.05,1,181,0.4317634,1
9,0.5,0.2,0.05,19,182,0.5154125,1
9,0.5,0.2,0.05,2,183,0.4871596,1
